TeamId,TeamName,SubmissionDate,Score
252323,"The Karachun Brothers","2015-12-19 12:21:10",0.66296
255481,cuttlefish,"2015-12-19 12:21:28",0.00000
255563,fwagner,"2015-12-19 12:32:03",0.60604
255481,cuttlefish,"2015-12-19 12:41:49",0.13236
251538,nicai,"2015-12-19 13:13:24",0.62874
255613,Hans,"2015-12-19 13:29:31",0.53713
248378,"Peter W Frey","2015-12-19 13:33:44",0.65340
255613,Hans,"2015-12-19 13:44:57",0.58751
242665,"Leandro dos Santos Coelho","2015-12-19 13:46:15",0.64781
242665,"Leandro dos Santos Coelho","2015-12-19 13:49:47",0.64785
242665,"Leandro dos Santos Coelho","2015-12-19 13:51:42",0.64793
242665,"Leandro dos Santos Coelho","2015-12-19 13:53:19",0.64797
255632,"Tobias Wolfanger","2015-12-19 14:37:42",0.61347
255564,VivekPraturi,"2015-12-19 14:39:35",0.59736
253750,leeresult,"2015-12-19 14:43:19",0.61200
251339,RaphTeam,"2015-12-19 15:00:33",0.57439
255670,MGrin,"2015-12-19 15:52:35",0.60245
255509,Langwaipo,"2015-12-19 16:07:31",0.63291
255673,"Jeno Pal","2015-12-19 16:15:06",0.24800
253929,derekchen14,"2015-12-19 16:18:16",0.57979
255673,"Jeno Pal","2015-12-19 16:29:31",0.26301
255670,MGrin,"2015-12-19 16:34:19",0.62842
255685,wlamond,"2015-12-19 16:35:52",0.55106
248378,"Peter W Frey","2015-12-19 16:44:21",0.65340
255685,wlamond,"2015-12-19 16:52:28",0.57293
255685,wlamond,"2015-12-19 17:20:59",0.58017
255632,"Tobias Wolfanger","2015-12-19 17:27:28",0.62010
254449,Сергей,"2015-12-19 17:31:10",0.62226
245094,"Adarsh Chavakula","2015-12-19 17:45:37",0.63841
255712,Justfor,"2015-12-19 17:59:35",0.64624
252965,"Janek Idziak","2015-12-19 18:13:21",0.65751
254449,Сергей,"2015-12-19 18:24:58",0.62367
252965,"Janek Idziak","2015-12-19 18:40:31",0.66557
255685,wlamond,"2015-12-19 18:47:10",0.60353
255730,"David Sola","2015-12-19 19:06:27",0.61249
255284,AlbertoRe,"2015-12-19 19:24:39",0.14060
255613,Hans,"2015-12-19 19:46:35",0.59709
254754,YesSir,"2015-12-19 19:52:24",0.62193
254754,YesSir,"2015-12-19 20:05:10",0.62637
252300,sherali,"2015-12-19 20:17:20",0.54409
254754,YesSir,"2015-12-19 20:22:55",0.62839
254754,YesSir,"2015-12-19 20:28:21",0.63969
252518,"David Romoff","2015-12-19 20:29:03",0.45305
254754,YesSir,"2015-12-19 20:39:32",0.64444
255673,"Jeno Pal","2015-12-19 20:53:35",0.47635
255406,"Anupam Pandey","2015-12-19 20:57:43",0.65529
255108,"Ted F","2015-12-19 21:06:38",0.61343
255279,RYKOLT,"2015-12-19 21:22:49",0.63134
242424,McCroden,"2015-12-19 21:47:16",0.62827
255673,"Jeno Pal","2015-12-19 22:10:57",0.48613
252323,"The Karachun Brothers","2015-12-19 22:16:48",0.66308
255108,"Ted F","2015-12-19 22:46:23",0.61636
244669,mandelbrot,"2015-12-19 22:52:11",0.65729
244669,mandelbrot,"2015-12-19 22:55:07",0.65748
254573,a2b,"2015-12-19 23:06:37",0.62013
254959,NikSeldon,"2015-12-19 23:16:47",0.24212
254573,a2b,"2015-12-19 23:44:40",0.62953
254573,a2b,"2015-12-19 23:54:20",0.63690
242497,dividedbyZero,"2015-12-20 00:05:36",0.63009
255509,Langwaipo,"2015-12-20 00:18:51",0.63347
254449,Сергей,"2015-12-20 00:21:57",0.63170
255823,"Ryan Knitter","2015-12-20 01:04:59",0.29590
255838,hkhanal,"2015-12-20 01:51:10",0.58660
255838,hkhanal,"2015-12-20 02:09:49",0.61098
255108,"Ted F","2015-12-20 02:12:04",0.64460
250651,DZ1533017,"2015-12-20 02:33:08",0.63023
252971,121220312,"2015-12-20 02:44:38",0.47710
252930,Bootsneaka,"2015-12-20 02:47:56",0.61969
250651,DZ1533017,"2015-12-20 02:53:55",0.63586
255108,"Ted F","2015-12-20 03:03:59",0.64769
243889,JeffH,"2015-12-20 03:06:47",0.64560
253296,"Vibhor Nigam","2015-12-20 03:14:16",0.56370
252930,Bootsneaka,"2015-12-20 03:41:32",0.62681
255861,river,"2015-12-20 03:42:39",0.51045
249953,MG1533097,"2015-12-20 03:46:38",0.42568
254273,akitomo,"2015-12-20 05:00:04",0.44338
255889,lalithkjain,"2015-12-20 05:19:27",0.52412
255894,minimalist,"2015-12-20 05:29:58",0.26864
245922,Mehrdad,"2015-12-20 05:42:41",0.62656
254273,akitomo,"2015-12-20 05:43:57",0.48000
250946,"Marina Peremyslova","2015-12-20 05:54:08",0.50369
255861,river,"2015-12-20 05:55:16",0.55028
250946,"Marina Peremyslova","2015-12-20 05:57:21",0.51801
249391,Nikhil,"2015-12-20 05:59:25",0.62588
250651,DZ1533017,"2015-12-20 06:11:38",0.64035
255894,minimalist,"2015-12-20 06:11:46",0.29104
255894,minimalist,"2015-12-20 06:25:39",0.62275
249452,MG1533062,"2015-12-20 07:04:46",0.38937
255557,ksiv,"2015-12-20 07:14:14",0.25419
255108,"Ted F","2015-12-20 07:31:35",0.65509
242385,"Kazunori Komai","2015-12-20 07:39:43",0.57914
255557,ksiv,"2015-12-20 07:41:47",0.30048
249452,MG1533062,"2015-12-20 08:00:04",0.45500
255821,mc07,"2015-12-20 08:01:43",0.59625
249452,MG1533062,"2015-12-20 08:15:16",0.51242
255930,"Ayumu Eto","2015-12-20 08:30:05",0.57901
255889,lalithkjain,"2015-12-20 08:44:28",0.55395
244035,"Mario Pasquato","2015-12-20 09:12:34",0.65885
254437,Bluecat,"2015-12-20 09:17:08",0.58953
255952,stepavancouver,"2015-12-20 09:48:16",0.00000
253026,"Reza Yazdani","2015-12-20 09:56:41",0.36462
248023,Suriya,"2015-12-20 10:07:11",0.59826
249391,Nikhil,"2015-12-20 10:11:27",0.63134
255957,Datla,"2015-12-20 10:33:21",0.64254
255092,"Jo-fai Chow","2015-12-20 10:36:01",0.63068
255092,"Jo-fai Chow","2015-12-20 10:37:05",0.63907
253750,leeresult,"2015-12-20 10:40:55",0.61542
244035,"Mario Pasquato","2015-12-20 11:13:45",0.65932
254086,Alimantu,"2015-12-20 11:14:04",0.57579
255962,DataTourist,"2015-12-20 11:19:52",0.00000
254754,YesSir,"2015-12-20 11:20:43",0.66237
251209,"Roman Smirnov","2015-12-20 11:25:26",0.62481
244035,"Mario Pasquato","2015-12-20 11:30:42",0.66546
242703,"Strong Weng","2015-12-20 11:39:35",0.47965
255092,"Jo-fai Chow","2015-12-20 11:45:07",0.64002
253750,leeresult,"2015-12-20 11:45:45",0.61569
255962,DataTourist,"2015-12-20 11:48:03",0.07400
255962,DataTourist,"2015-12-20 12:06:44",0.17427
255889,lalithkjain,"2015-12-20 12:08:08",0.63254
248902,MF1533066_xuehongjian,"2015-12-20 12:09:34",0.51623
251209,"Roman Smirnov","2015-12-20 12:20:27",0.62616
255984,"Siddharth Chandrakant","2015-12-20 12:23:47",0.54684
251209,"Roman Smirnov","2015-12-20 12:26:13",0.62672
255984,"Siddharth Chandrakant","2015-12-20 12:26:29",0.64624
255962,DataTourist,"2015-12-20 12:38:14",0.21526
254754,YesSir,"2015-12-20 12:45:47",0.66288
256010,"Alexander Bauer","2015-12-20 13:16:36",0.62138
245445,FT,"2015-12-20 13:22:31",0.63980
243727,"Avi Blinder","2015-12-20 13:26:05",0.59293
248706,GTwo,"2015-12-20 13:43:17",0.59152
255284,AlbertoRe,"2015-12-20 13:50:09",0.38876
254449,Сергей,"2015-12-20 13:55:49",0.64171
255284,AlbertoRe,"2015-12-20 14:27:34",0.51086
255861,river,"2015-12-20 14:39:27",0.59432
255284,AlbertoRe,"2015-12-20 14:40:01",0.54442
255930,"Ayumu Eto","2015-12-20 14:40:22",0.59147
256048,VMK,"2015-12-20 14:41:30",0.64374
256048,VMK,"2015-12-20 14:49:17",0.64392
256048,VMK,"2015-12-20 14:55:34",0.64775
256062,suresubs,"2015-12-20 15:00:33",0.61249
255284,AlbertoRe,"2015-12-20 15:03:37",0.55930
242951,Uday,"2015-12-20 15:23:05",0.63619
254449,Сергей,"2015-12-20 15:23:22",0.64705
256068,"master miu","2015-12-20 15:24:07",0.28502
256068,"master miu","2015-12-20 15:36:36",0.54085
256082,YehonatanCohen,"2015-12-20 16:06:24",0.47503
244669,mandelbrot,"2015-12-20 16:24:01",0.66135
256095,"Aneesh Das","2015-12-20 16:42:07",0.55540
256101,pisang,"2015-12-20 16:48:45",0.53988
251714,pist,"2015-12-20 17:09:03",0.59180
256111,themasterofrobots,"2015-12-20 17:09:59",0.58212
256117,"Philipp Schmidt","2015-12-20 17:19:33",0.00000
256117,"Philipp Schmidt","2015-12-20 17:20:00",0.36309
256117,"Philipp Schmidt","2015-12-20 17:21:07",0.61249
256117,"Philipp Schmidt","2015-12-20 17:23:37",0.62656
248378,"Peter W Frey","2015-12-20 17:40:50",0.65366
248706,GTwo,"2015-12-20 17:48:00",0.59818
256010,"Alexander Bauer","2015-12-20 17:50:51",0.63137
256010,"Alexander Bauer","2015-12-20 17:55:42",0.63179
256121,MLPro,"2015-12-20 17:58:50",0.63202
256121,MLPro,"2015-12-20 18:02:16",0.64624
255073,tundra,"2015-12-20 18:12:19",0.60604
255730,"David Sola","2015-12-20 18:41:27",0.63423
255730,"David Sola","2015-12-20 18:43:42",0.64317
255073,tundra,"2015-12-20 18:54:38",0.61317
256135,virtuo,"2015-12-20 18:58:45",0.45045
255730,"David Sola","2015-12-20 18:59:50",0.64627
256111,themasterofrobots,"2015-12-20 19:03:39",0.59403
255632,"Tobias Wolfanger","2015-12-20 19:05:59",0.65546
256111,themasterofrobots,"2015-12-20 19:13:48",0.59728
256095,"Aneesh Das","2015-12-20 19:39:14",0.58483
256010,"Alexander Bauer","2015-12-20 19:50:22",0.63214
252805,"Scott Kramer","2015-12-20 20:05:30",0.57425
254449,Сергей,"2015-12-20 20:07:10",0.65514
253026,"Reza Yazdani","2015-12-20 20:17:05",0.40379
242895,wilan,"2015-12-20 20:17:14",0.66797
256176,pseud0nym,"2015-12-20 20:27:55",0.64491
256178,AdamGatnar,"2015-12-20 20:36:10",0.00000
254449,Сергей,"2015-12-20 20:39:13",0.65708
256135,virtuo,"2015-12-20 20:43:15",0.49358
244669,mandelbrot,"2015-12-20 20:44:00",0.66340
253026,"Reza Yazdani","2015-12-20 21:01:56",0.51793
245094,"Adarsh Chavakula","2015-12-20 21:10:50",0.64132
256178,AdamGatnar,"2015-12-20 21:28:51",0.23228
255509,Langwaipo,"2015-12-20 22:19:40",0.63731
256202,transplanted_tree,"2015-12-20 22:22:41",0.63834
243419,temld4,"2015-12-20 22:39:12",0.62869
252965,"Janek Idziak","2015-12-20 23:42:11",0.66718
251591,"Biagio Chirico","2015-12-21 00:06:16",0.64058
245217,gand,"2015-12-21 00:08:04",0.64100
252511,HDKIM,"2015-12-21 00:27:21",0.66174
256222,"Sid Yepuri","2015-12-21 00:29:18",0.52831
255092,"Jo-fai Chow","2015-12-21 00:34:18",0.64111
255052,d4tum,"2015-12-21 00:50:22",0.64417
256235,NesHan,"2015-12-21 01:34:10",0.32780
253539,alexxiao,"2015-12-21 02:05:17",0.62765
249452,MG1533062,"2015-12-21 02:06:29",0.53460
249452,MG1533062,"2015-12-21 02:09:36",0.53639
251145,Simplifier,"2015-12-21 02:17:43",0.62548
255052,d4tum,"2015-12-21 02:31:34",0.64996
249796,"Dolphin Dumpling","2015-12-21 03:34:16",0.45779
254163,"NYC FCAS","2015-12-21 03:37:43",0.58451
242424,McCroden,"2015-12-21 03:40:11",0.63376
242424,McCroden,"2015-12-21 03:48:17",0.63380
249796,"Dolphin Dumpling","2015-12-21 03:55:07",0.46952
242424,McCroden,"2015-12-21 03:57:10",0.63666
256258,MG1533054,"2015-12-21 04:08:10",0.57547
249796,"Dolphin Dumpling","2015-12-21 04:19:12",0.48365
251065,MG1533071,"2015-12-21 04:39:27",0.39735
251901,myxing,"2015-12-21 04:42:23",0.64846
256269,Jayakumar,"2015-12-21 04:50:23",0.64624
250041,MF1533061,"2015-12-21 04:56:27",0.65013
249796,"Dolphin Dumpling","2015-12-21 04:56:29",0.50387
252930,Bootsneaka,"2015-12-21 05:05:37",0.62924
255125,"Reneboy P. Aguinaldo","2015-12-21 05:06:27",0.62777
249455,policy.assurance,"2015-12-21 05:23:00",0.64624
249796,"Dolphin Dumpling","2015-12-21 05:41:14",0.50712
256276,barca1990,"2015-12-21 05:46:40",0.57547
256286,SF_mathlete,"2015-12-21 06:04:17",0.55353
255962,DataTourist,"2015-12-21 06:07:11",0.32179
247625,Claus,"2015-12-21 06:19:16",0.64624
255673,"Jeno Pal","2015-12-21 06:24:21",0.53691
254199,Suraj,"2015-12-21 06:33:14",0.57610
255962,DataTourist,"2015-12-21 06:36:22",0.32465
248706,GTwo,"2015-12-21 06:44:05",0.60049
256217,kg_joi,"2015-12-21 06:50:50",0.47575
255318,pxk,"2015-12-21 06:51:57",0.64137
256217,kg_joi,"2015-12-21 06:56:31",0.59292
254801,"vignesh vijayarajan","2015-12-21 07:19:21",0.58037
256309,"T.-W. Ko","2015-12-21 07:29:16",0.60403
251853,MG1533088,"2015-12-21 07:31:56",0.63683
251132,"Sameh Faidi","2015-12-21 08:03:06",0.66739
255125,"Reneboy P. Aguinaldo","2015-12-21 08:29:42",0.63625
251065,MG1533071,"2015-12-21 08:38:53",0.42051
256309,"T.-W. Ko","2015-12-21 08:55:23",0.61902
256082,YehonatanCohen,"2015-12-21 08:59:38",0.52530
256335,Pavann,"2015-12-21 09:18:20",0.00240
251065,MG1533071,"2015-12-21 09:20:33",0.51288
256337,"Yi Zhang","2015-12-21 09:21:45",0.47128
256337,"Yi Zhang","2015-12-21 09:27:42",0.62935
256010,"Alexander Bauer","2015-12-21 09:37:05",0.66166
256335,Pavann,"2015-12-21 09:40:09",0.23234
254285,"MAX CON DATA SCIENCE","2015-12-21 09:45:45",0.58632
256354,sum06.it,"2015-12-21 10:16:41",0.35948
247346,Health_Drink,"2015-12-21 10:27:55",0.53207
256366,varun,"2015-12-21 10:42:17",0.56372
253750,leeresult,"2015-12-21 11:00:54",0.64253
256379,"Manuel Díaz","2015-12-21 11:12:35",0.52270
256354,sum06.it,"2015-12-21 11:38:57",0.36278
256404,"Sumanik Singh","2015-12-21 12:15:06",0.32557
255472,"Dean Wu","2015-12-21 12:52:48",0.61006
251132,"Sameh Faidi","2015-12-21 12:59:02",0.66886
255861,river,"2015-12-21 13:20:12",0.62531
251145,Simplifier,"2015-12-21 13:36:41",0.63785
243988,The_DarkLord,"2015-12-21 13:38:10",0.53365
244894,air,"2015-12-21 13:45:13",0.62284
244894,air,"2015-12-21 14:03:53",0.62658
254325,"Roman Ryabokon. Ezetech LLC.","2015-12-21 14:09:24",0.64619
256433,"The Wiz of Oz","2015-12-21 14:10:06",0.64483
243988,The_DarkLord,"2015-12-21 14:12:30",0.53920
252930,Bootsneaka,"2015-12-21 14:13:46",0.64424
250860,"Vlad Teodorescu","2015-12-21 14:13:46",0.64504
254325,"Roman Ryabokon. Ezetech LLC.","2015-12-21 14:15:57",0.64623
255297,Coratica,"2015-12-21 14:26:33",0.64649
256442,"Michael Swan","2015-12-21 14:30:49",0.59196
254325,"Roman Ryabokon. Ezetech LLC.","2015-12-21 14:31:11",0.64637
256442,"Michael Swan","2015-12-21 14:31:43",0.60097
248001,"Diana Liu","2015-12-21 14:40:47",0.66574
243739,Janek,"2015-12-21 14:45:40",0.63565
252930,Bootsneaka,"2015-12-21 14:51:15",0.64662
246317,"I Have No Mouth, and I Must Scream","2015-12-21 15:03:27",0.62983
256366,varun,"2015-12-21 15:05:32",0.60599
256456,Dezzan,"2015-12-21 15:07:41",0.53772
255272,JeffersonAirplane,"2015-12-21 15:22:36",0.64406
255272,JeffersonAirplane,"2015-12-21 15:24:50",0.64426
255272,JeffersonAirplane,"2015-12-21 15:38:03",0.64492
256465,"Ralph Lozano","2015-12-21 15:44:17",0.48765
256466,BlackmoresRainbow,"2015-12-21 15:45:07",0.64343
256466,BlackmoresRainbow,"2015-12-21 15:50:20",0.64375
256473,"David Vogel","2015-12-21 16:04:14",0.58398
255363,boxybrown,"2015-12-21 16:18:16",0.32529
250325,achilles,"2015-12-21 16:26:41",0.57383
250860,"Vlad Teodorescu","2015-12-21 16:26:45",0.65418
256482,Reporterso,"2015-12-21 16:28:14",0.64389
246317,"I Have No Mouth, and I Must Scream","2015-12-21 16:33:54",0.65371
254451,gunam,"2015-12-21 16:34:18",0.61092
256358,abhi,"2015-12-21 16:35:03",0.59905
256010,"Alexander Bauer","2015-12-21 16:38:39",0.66338
242463,Goalminer,"2015-12-21 16:54:36",0.64624
256482,Reporterso,"2015-12-21 17:08:28",0.64472
255363,boxybrown,"2015-12-21 17:09:19",0.53614
254754,YesSir,"2015-12-21 17:28:45",0.66669
251591,"Biagio Chirico","2015-12-21 17:36:35",0.64365
256358,abhi,"2015-12-21 17:36:55",0.63213
256496,GrayndFX,"2015-12-21 17:45:22",0.64432
254629,"Jenson Joy","2015-12-21 17:46:58",0.61683
256499,BenJamWhite,"2015-12-21 17:54:17",0.36309
256496,GrayndFX,"2015-12-21 17:56:22",0.64482
251591,"Biagio Chirico","2015-12-21 17:58:31",0.64525
250860,"Vlad Teodorescu","2015-12-21 18:02:53",0.65710
249019,"C Y Foo","2015-12-21 18:04:56",0.60019
255395,"Jenn Webster","2015-12-21 18:05:25",0.64685
245094,"Adarsh Chavakula","2015-12-21 18:07:44",0.64646
256505,"portia brat","2015-12-21 18:28:08",0.62837
256465,"Ralph Lozano","2015-12-21 18:30:35",0.53341
256496,GrayndFX,"2015-12-21 18:44:28",0.64492
256514,lhatsk,"2015-12-21 18:58:30",0.59230
256524,Vojko,"2015-12-21 19:34:13",0.57485
256404,"Sumanik Singh","2015-12-21 20:08:31",0.40644
256524,Vojko,"2015-12-21 20:11:07",0.57760
250860,"Vlad Teodorescu","2015-12-21 20:28:21",0.65912
256557,"Andrey Kotov","2015-12-21 20:49:50",0.35948
246140,VASUJI,"2015-12-21 20:53:03",0.57547
256524,Vojko,"2015-12-21 21:21:03",0.58653
256564,"Aayush Agrawal","2015-12-21 21:23:30",0.00000
256566,"Rho Ackerman","2015-12-21 21:42:18",0.09119
256178,AdamGatnar,"2015-12-21 21:46:36",0.28901
248378,"Peter W Frey","2015-12-21 22:00:31",0.65613
248378,"Peter W Frey","2015-12-21 22:06:35",0.65621
256379,"Manuel Díaz","2015-12-21 22:06:48",0.62328
256585,DrMcCleod,"2015-12-21 22:30:44",0.51837
256566,"Rho Ackerman","2015-12-21 22:37:41",0.63643
249210,Bluefool,"2015-12-21 22:52:12",0.64624
256590,Test,"2015-12-21 22:56:15",0.56004
251532,"Praveen Adepu","2015-12-21 23:02:15",0.63502
256601,Leffnaj,"2015-12-21 23:21:26",0.64625
256178,AdamGatnar,"2015-12-21 23:25:03",0.30125
256601,Leffnaj,"2015-12-21 23:45:07",0.64636
244409,Zaxcie,"2015-12-22 00:03:52",0.64624
250860,"Vlad Teodorescu","2015-12-22 00:15:07",0.66042
250860,"Vlad Teodorescu","2015-12-22 00:36:22",0.66290
256601,Leffnaj,"2015-12-22 00:42:08",0.64657
256601,Leffnaj,"2015-12-22 01:10:34",0.64735
256632,magenta,"2015-12-22 01:32:33",0.61491
254325,"Roman Ryabokon. Ezetech LLC.","2015-12-22 01:43:22",0.64653
254600,RodneyRick,"2015-12-22 01:45:49",0.58201
254325,"Roman Ryabokon. Ezetech LLC.","2015-12-22 01:54:26",0.64790
255823,"Ryan Knitter","2015-12-22 01:55:25",0.61249
256637,交大陳冠希,"2015-12-22 02:01:22",0.50991
252763,NNSMedia,"2015-12-22 02:13:05",0.62144
256655,Hang,"2015-12-22 03:11:30",0.61217
256656,"Alexandre Gomiero","2015-12-22 03:13:14",0.53324
256656,"Alexandre Gomiero","2015-12-22 03:16:43",0.53496
254823,"Matias Thayer","2015-12-22 03:26:18",0.66498
256655,Hang,"2015-12-22 03:28:48",0.62474
252903,frp,"2015-12-22 03:49:22",0.64670
252805,"Scott Kramer","2015-12-22 04:14:01",0.59205
256664,Xmiler,"2015-12-22 04:14:33",0.48042
252847,DGélinas,"2015-12-22 04:17:10",0.48081
256644,"Nicolas Pomona College","2015-12-22 04:31:53",0.42471
256222,"Sid Yepuri","2015-12-22 04:58:44",0.53506
256644,"Nicolas Pomona College","2015-12-22 05:05:34",0.45237
256684,George,"2015-12-22 05:22:59",0.64335
256685,@AKS,"2015-12-22 05:32:52",0.64624
255318,pxk,"2015-12-22 05:43:20",0.65237
255318,pxk,"2015-12-22 05:45:32",0.65270
256690,Jai,"2015-12-22 05:46:52",0.64104
252971,121220312,"2015-12-22 05:53:44",0.47737
256690,Jai,"2015-12-22 06:05:18",0.64206
251065,MG1533071,"2015-12-22 06:09:03",0.52513
256655,Hang,"2015-12-22 06:26:40",0.64041
249491,"Toby Liu","2015-12-22 06:34:40",0.63486
254904,Kaspar,"2015-12-22 07:04:50",0.36309
254324,MF1533064,"2015-12-22 07:15:03",0.47733
254372,FG,"2015-12-22 07:47:24",0.61395
247934,"weimin wang","2015-12-22 07:54:24",0.67320
254372,FG,"2015-12-22 07:54:58",0.62831
250601,MG1533050,"2015-12-22 08:00:45",0.64397
254134,blaze1000000100001,"2015-12-22 08:12:03",0.55952
249959,MG1533047,"2015-12-22 08:20:00",0.19971
256729,"Ruifeng Zheng","2015-12-22 08:24:57",0.62726
255037,realtwo,"2015-12-22 08:26:12",0.09269
249959,MG1533047,"2015-12-22 08:38:45",0.23099
255052,d4tum,"2015-12-22 08:43:21",0.65179
248902,MF1533066_xuehongjian,"2015-12-22 08:46:57",0.53687
256742,"Brian Bai","2015-12-22 08:51:50",0.64624
249959,MG1533047,"2015-12-22 08:54:10",0.52793
255037,realtwo,"2015-12-22 09:13:05",0.48225
248878,mg1533087,"2015-12-22 09:25:01",0.40506
256753,MF1533036,"2015-12-22 09:29:15",0.51439
256082,YehonatanCohen,"2015-12-22 09:31:02",0.53837
256758,"Daniel Otero","2015-12-22 09:41:55",0.62989
248878,mg1533087,"2015-12-22 09:44:14",0.48401
244056,AKS,"2015-12-22 09:52:56",0.61689
250758,Scirpus,"2015-12-22 10:11:23",0.65138
256404,"Sumanik Singh","2015-12-22 10:24:31",0.42013
256766,RollingStones,"2015-12-22 10:27:07",0.58664
243997,sanky,"2015-12-22 10:29:05",0.64624
253193,Ending,"2015-12-22 10:33:31",0.64989
256766,RollingStones,"2015-12-22 10:37:43",0.64541
256590,Test,"2015-12-22 10:43:32",0.61559
256776,yuki_yk,"2015-12-22 10:54:34",0.00408
256777,tmwright,"2015-12-22 11:00:28",0.62275
249540,"Naveen Kapoor","2015-12-22 11:13:09",0.57749
245217,gand,"2015-12-22 11:26:44",0.64211
256354,sum06.it,"2015-12-22 11:43:49",0.51882
256354,sum06.it,"2015-12-22 11:52:49",0.52277
256776,yuki_yk,"2015-12-22 12:08:44",0.17246
251132,"Sameh Faidi","2015-12-22 12:12:44",0.66945
255354,PongLaxr,"2015-12-22 12:16:34",0.64292
256776,yuki_yk,"2015-12-22 12:22:58",0.27870
256404,"Sumanik Singh","2015-12-22 12:23:59",0.45452
249452,MG1533062,"2015-12-22 12:35:35",0.61619
251065,MG1533071,"2015-12-22 12:38:42",0.53603
249951,"Stas Kashin","2015-12-22 12:41:51",0.63263
249951,"Stas Kashin","2015-12-22 12:48:23",0.64049
256796,"Arnav Sharma","2015-12-22 13:01:20",0.62263
243988,The_DarkLord,"2015-12-22 13:30:16",0.58114
248878,mg1533087,"2015-12-22 13:36:52",0.54278
256806,Guye,"2015-12-22 13:40:34",0.45557
245849,"Norman Secord","2015-12-22 13:41:36",0.63502
256807,"Alexander Schäfer","2015-12-22 13:41:44",0.60125
252278,slider,"2015-12-22 13:48:49",0.63170
250601,MG1533050,"2015-12-22 13:58:27",0.64397
256482,Reporterso,"2015-12-22 14:04:39",0.64611
256821,qianqian,"2015-12-22 14:10:37",0.62297
251065,MG1533071,"2015-12-22 14:11:42",0.56526
252278,slider,"2015-12-22 14:21:48",0.63295
254372,FG,"2015-12-22 14:22:22",0.62840
256825,library(mlr),"2015-12-22 14:26:20",0.65428
256496,GrayndFX,"2015-12-22 14:39:26",0.64530
256827,alcorrius,"2015-12-22 14:46:43",0.00000
254573,a2b,"2015-12-22 14:49:27",0.64247
256753,MF1533036,"2015-12-22 15:03:22",0.52489
256753,MF1533036,"2015-12-22 15:07:33",0.54083
245849,"Norman Secord","2015-12-22 15:10:15",0.64285
252278,slider,"2015-12-22 15:16:35",0.63427
248865,MF1533052,"2015-12-22 15:18:07",0.59112
244703,xaviercapdepon,"2015-12-22 15:40:02",0.66367
256843,Hitachi,"2015-12-22 15:41:27",0.63625
256825,library(mlr),"2015-12-22 15:41:55",0.65429
252492,mscp,"2015-12-22 15:46:52",0.61249
252492,mscp,"2015-12-22 15:47:56",0.62656
252492,mscp,"2015-12-22 15:49:05",0.62798
248865,MF1533052,"2015-12-22 15:53:45",0.63625
256825,library(mlr),"2015-12-22 16:00:01",0.65643
256852,"ML Guy","2015-12-22 16:02:42",0.56968
256821,qianqian,"2015-12-22 16:12:09",0.63964
254779,"Sven Lund","2015-12-22 16:17:48",0.64505
242807,DavidEMillan,"2015-12-22 16:18:34",0.64323
250673,"Quentin M","2015-12-22 16:24:40",0.64196
256877,[entropy],"2015-12-22 17:19:22",0.64448
256877,[entropy],"2015-12-22 17:20:04",0.64877
256877,[entropy],"2015-12-22 17:21:34",0.64898
256881,LivingCells,"2015-12-22 17:28:16",0.00000
256852,"ML Guy","2015-12-22 17:28:29",0.58999
256881,LivingCells,"2015-12-22 17:37:21",0.49674
256881,LivingCells,"2015-12-22 17:41:57",0.52083
256884,"Saibal Dutta","2015-12-22 17:44:21",0.64624
256839,RedNada,"2015-12-22 17:51:40",0.64378
256839,RedNada,"2015-12-22 17:53:26",0.64615
254163,"NYC FCAS","2015-12-22 18:06:43",0.60355
256894,Chippy,"2015-12-22 18:20:35",0.64624
256898,ZealotProtos,"2015-12-22 18:29:43",0.64263
243988,The_DarkLord,"2015-12-22 18:39:25",0.58926
256825,library(mlr),"2015-12-22 19:05:18",0.65923
256655,Hang,"2015-12-22 19:12:16",0.64247
256898,ZealotProtos,"2015-12-22 19:14:05",0.64464
256898,ZealotProtos,"2015-12-22 19:14:44",0.64488
256907,Dadou46,"2015-12-22 19:17:22",0.36462
250325,achilles,"2015-12-22 19:24:16",0.58590
254505,oldmanpat,"2015-12-22 19:34:21",0.53989
256910,Paola,"2015-12-22 19:40:03",0.33608
256917,benjo,"2015-12-22 19:41:33",0.54640
256917,benjo,"2015-12-22 19:43:41",0.55417
256524,Vojko,"2015-12-22 19:46:22",0.60499
256917,benjo,"2015-12-22 19:53:35",0.60860
256910,Paola,"2015-12-22 19:53:48",0.33851
256923,HydraliskZerg,"2015-12-22 20:00:27",0.64472
256923,HydraliskZerg,"2015-12-22 20:02:06",0.64842
256590,Test,"2015-12-22 20:16:46",0.61914
256907,Dadou46,"2015-12-22 20:52:14",0.64379
254057,utah777,"2015-12-22 20:53:24",0.64615
254110,bamoss,"2015-12-22 21:05:36",0.44761
254959,NikSeldon,"2015-12-22 21:12:02",0.59910
256936,"Durai R","2015-12-22 21:16:29",0.62670
246058,indradenbakker,"2015-12-22 21:35:51",0.64689
256945,"Kiwi Burger","2015-12-22 21:39:51",0.60298
254959,NikSeldon,"2015-12-22 21:40:38",0.62026
255632,"Tobias Wolfanger","2015-12-22 21:42:42",0.65593
256524,Vojko,"2015-12-22 21:42:48",0.61134
256945,"Kiwi Burger","2015-12-22 21:44:35",0.61543
256010,"Alexander Bauer","2015-12-22 22:08:29",0.66435
